"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.32580779096619e-299,0.874811601515715,0.948,0.589,1.78896632004491e-294,"0","COX6B1"
9.74007917476081e-296,1.28699555303816,0.627,0.22,2.09285081228086e-291,"0","PSENEN"
1.76253593369436e-293,1.12362631505556,0.685,0.235,3.78716096072907e-289,"0","RPS27AP16"
3.24613197430381e-291,1.51311667869543,0.505,0.156,6.9749637731866e-287,"0","AHCY"
9.17988107526039e-291,1.23072010964297,0.657,0.242,1.9724810466412e-286,"0","H2AFJ"
1.17864188078309e-290,1.26968778423529,0.631,0.225,2.53254780923863e-286,"0","TM4SF1"
2.05857504789187e-288,0.933108487705421,0.982,0.516,4.42326020540526e-284,"0","AC016739.1"
5.60043518778261e-288,0.886614480364069,0.941,0.55,1.20336550879885e-283,"0","KRT17"
2.10383039405849e-287,1.35864244818344,0.541,0.172,4.52050036771348e-283,"0","DCUN1D1"
2.55505824048783e-283,0.897851237705096,0.99,0.538,5.4900536413362e-279,"0","AL590867.2"
2.40378627273845e-280,1.18587239191809,0.694,0.293,5.16501556423311e-276,"0","MLF2"
6.03678407074382e-280,1.10002685154267,0.78,0.363,1.29712379328073e-275,"0","EIF6"
8.85177987483799e-280,1.11278279590179,0.608,0.195,1.90198194170644e-275,"0","AL033519.2"
4.10125939342636e-272,1.17557229812673,0.589,0.202,8.81237605865523e-268,"0","DDR1"
5.42480832244091e-272,1.29521950336253,0.556,0.188,1.16562856424288e-267,"0","TECR"
2.73804335883315e-268,1.12427916864001,0.572,0.181,5.88323376512479e-264,"0","AL049873.1"
8.51120987534452e-267,1.0078290486617,0.841,0.361,1.82880366591528e-262,"0","RPL15P3"
3.16843566636417e-263,1.24259325818728,0.61,0.232,6.8080177163167e-259,"0","TMEM147"
3.43360416051847e-262,0.918518630450369,0.881,0.512,7.37778525970605e-258,"0","COX8A"
4.5643753574165e-261,1.14739933087833,0.576,0.194,9.80747333048082e-257,"0","MAL2"
1.27036674650088e-258,1.17133962286891,0.698,0.306,2.72963702820645e-254,"0","PDCD5"
6.70063110166045e-257,0.997475920941806,0.794,0.327,1.43976460481378e-252,"0","RPL37AP1"
8.66305266368111e-257,1.1123507231149,0.524,0.159,1.86143012584516e-252,"0","AL365357.1"
1.20975906140287e-256,1.46147767684028,0.505,0.169,2.59940929523634e-252,"0","CALML3"
1.12918012095804e-254,1.28297950210121,0.595,0.232,2.42626932590254e-250,"0","PDLIM1"
2.50831283576011e-253,1.04343204980859,0.64,0.225,5.38961179019776e-249,"0","AC090114.1"
6.99160551870561e-253,1.00954285988673,0.681,0.25,1.50228627780427e-248,"0","AC020898.1"
3.59508701097817e-251,0.995625039405786,0.654,0.231,7.7247634604888e-247,"0","AP001024.1"
1.03706505236998e-250,0.581769645434205,0.992,0.788,2.22834167802739e-246,"0","HSPB1"
1.66543571087253e-250,1.26281985708983,0.613,0.252,3.57852171195181e-246,"0","MRPL51"
3.36459214207559e-250,1.14115742315443,0.681,0.296,7.22949913567782e-246,"0","APOL1"
4.89941328092873e-248,1.1230801897901,0.7,0.319,1.05273693167316e-243,"0","BANF1"
2.19082137157097e-247,0.974012204629253,0.809,0.436,4.70741788109453e-243,"0","EIF3K"
2.72102474686381e-245,0.982235203995569,0.815,0.414,5.84666587358627e-241,"0","PRDX5"
5.04322024300526e-243,1.0991668090072,0.659,0.266,1.08363673361454e-238,"0","PKP1"
3.26601637340152e-242,1.09369534391964,0.675,0.283,7.01768938152785e-238,"0","ID1"
2.13738515841284e-239,0.51428199391678,0.998,0.831,4.59259948988166e-235,"0","S100A11"
1.7712119703044e-236,0.807423060975137,0.703,0.265,3.80580316059306e-232,"0","MTCO2P12"
6.20118041341333e-236,0.969643112110095,0.787,0.405,1.33244763543012e-231,"0","FXR1"
3.08105280705155e-234,0.976066654231605,0.687,0.263,6.62025816651167e-230,"0","EEF1DP1"
5.7036163667686e-233,1.06486110344564,0.662,0.27,1.22553604872757e-228,"0","SDC1"
7.3613817945796e-233,0.877236750808295,0.668,0.242,1.58174010620132e-228,"0","ELF3"
9.88509061243577e-233,1.19864233431921,0.542,0.199,2.12400941989407e-228,"0","TNFRSF1A"
2.37704287793549e-232,1.02076759495279,0.563,0.191,5.10755203181999e-228,"0","RPL26P6"
2.20761143534183e-230,1.01566293020192,0.572,0.197,4.74349469111899e-226,"0","AL355032.1"
1.06372862871509e-229,0.960716559020346,0.771,0.378,2.28563370452012e-225,"0","YBX3"
2.76537478071522e-229,0.968492890966748,0.579,0.202,5.94196079132279e-225,"0","WFDC21P"
1.40569010471775e-228,1.02081236586193,0.704,0.319,3.02040632800703e-224,"0","HMGA1"
1.65196711263164e-228,0.904518318875757,0.802,0.337,3.5495817349116e-224,"0","AC024293.1"
1.46765092953449e-227,0.919485404222566,0.827,0.364,3.15354155229076e-223,"0","RPL10P3"
6.25437951740579e-227,1.17256120903939,0.518,0.184,1.34387852690498e-222,"0","F11R"
4.67889494919133e-225,0.875599790372797,0.922,0.447,1.00535415773274e-220,"0","AC007969.1"
2.38836296402153e-223,0.88234804760609,0.851,0.458,5.13187550079306e-219,"0","SNHG6"
1.73706024931316e-222,0.882148273473499,0.825,0.367,3.73242135769919e-218,"0","KRT13"
2.14503302710769e-220,0.621057515814471,0.98,0.754,4.60903246534629e-216,"0","S100A2"
2.3636659084151e-219,1.07260041978973,0.618,0.259,5.07880893741153e-215,"0","PSMC4"
3.39418844905583e-218,0.929656468345267,0.639,0.241,7.29309272048625e-214,"0","ATP5MG"
6.88945871960752e-217,0.931752539251428,0.642,0.242,1.48033799508207e-212,"0","ATP5MC2"
8.66293364663702e-217,1.05312972203923,0.634,0.268,1.8614045526529e-212,"0","ECH1"
1.18145678477312e-215,0.90427492321339,0.798,0.43,2.53859619344201e-211,"0","CAPNS1"
1.08898598394241e-214,0.791308987394312,0.917,0.561,2.33990418369705e-210,"0","PTMS"
3.00466482335741e-214,1.06828726989823,0.662,0.305,6.45612330594807e-210,"0","LAMTOR4"
4.93319708732176e-213,1.04279317862074,0.544,0.2,1.05999605815283e-208,"0","RPL10AP6"
8.2648522737809e-213,0.888473367605624,0.721,0.292,1.7758688080673e-208,"0","AC115223.1"
7.83443990062179e-211,1.00280492796501,0.611,0.252,1.6833861014466e-206,"0","ALYREF"
2.72436570869646e-210,0.835821237926726,0.862,0.507,5.85384459827608e-206,"0","COX6A1"
2.68926515905118e-209,0.833580048266048,0.934,0.474,5.77842404725327e-205,"0","RPS15AP1"
4.50899800521535e-209,0.950103044635107,0.757,0.407,9.68848401380622e-205,"0","LDHB"
3.02768081179672e-207,0.952647450962545,0.536,0.189,6.50557776030761e-203,"0","NACA4P"
6.69919951706485e-207,1.09837176713763,0.515,0.19,1.43945700023172e-202,"0","H1F0"
1.23191411548821e-206,0.887334482756637,0.533,0.191,2.64701385994951e-202,"0","SAA1"
2.02717549263955e-205,0.636598520082542,0.761,0.325,4.35579198103461e-201,"0","MTRNR2L1"
1.7193072594762e-204,0.826369746018366,0.756,0.347,3.69427550843651e-200,"0","MIR205HG"
6.36875404164286e-204,1.21468731530243,0.526,0.211,1.3684541809278e-199,"0","CYC1"
3.0585121231767e-203,0.642680654057773,0.872,0.423,6.57182499906977e-199,"0","MTRNR2L12"
1.65385320843024e-202,1.08034099985335,0.597,0.261,3.55363438895406e-198,"0","DDT"
2.7716152607324e-201,1.19478697579166,0.549,0.229,5.95536971073572e-197,"0","NME1"
1.14853336191047e-200,0.926213165373621,0.669,0.301,2.46785363473703e-196,"0","TBL1XR1"
4.86836156956519e-200,0.95808410432933,0.679,0.314,1.04606485045247e-195,"0","BCAP31"
1.39387663501921e-199,0.929530647933538,0.706,0.331,2.99502272566577e-195,"0","SYNGR2"
1.66072632156021e-197,1.01550263046405,0.666,0.32,3.56840264713642e-193,"0","NDUFB9"
5.45624157373558e-194,0.869992160073658,0.67,0.283,1.17238262694856e-189,"0","ATP1B1"
7.86195210066678e-194,0.820059893388535,0.655,0.258,1.68929764787027e-189,"0","AC034236.1"
7.94245767253706e-192,0.892380705059015,0.507,0.178,1.70659588009804e-187,"0","RPL34P1"
